실거래가,감정가,낙찰가,감정가_log,건물면적_log,실거래가_log,최저가율,낙찰가율,실거래가율,저평가율,낙찰률,유찰횟수_adj,월실거래건수,실거래상대지수_local,실거래상대지수_global,건물나이,층_high,층_low,층_mid,면적_대형,면적_소형,면적_중형,면적_초대형,구클_0,구클_1,구클_2,구클_3,구클_4
68500,80200,59538.3899,11.29229126,4.614922477,11.13460362,64,74.23739389,85.41147132,13.08264248,74.23739389,2,307,107,218.3,27,0,0,1,1,0,0,0,0,0,0,1,0
75500,86100,82000,11.3632763,4.629667658,11.23190118,64,95.23809524,87.68873403,-8.609271523,95.23809524,2,85,72.9,60.5,24,0,1,0,1,0,0,0,1,0,0,0,0
334387,310000,288700,12.6443308,5.028278729,12.72005727,80,93.12903226,107.8667742,13.66291154,93.12903226,1,281,92.4,199.9,37,0,0,1,0,0,0,1,0,1,0,0,0
94000,98800,92599.9999,11.50086301,4.10577894,11.4510607,80,93.72469626,95.1417004,1.489361809,93.72469626,1,192,64.3,136.6,23,1,0,0,0,0,1,0,0,1,0,0,0
85000,79700,74269,11.28603741,4.449334754,11.3504183,80,93.18569636,106.6499373,12.62470588,93.18569636,1,184,99.3,117,26,0,0,1,1,0,0,0,0,0,0,1,0
91000,91400,38001.11,11.4230117,4.453882072,11.41862577,40.95995624,41.57670678,99.56236324,58.24053846,41.57670678,4,94,76,59.8,22,0,0,1,1,0,0,0,1,0,0,0,0
29190,29000,23200,10.27508559,3.433341835,10.28161572,64,80,100.6551724,20.52072628,80,2,184,99.3,117,5,0,0,1,0,1,0,0,0,0,0,1,0
85000,75500,77013,11.23190118,4.453882072,11.3504183,100,102.0039735,112.5827815,9.396470588,102.0039735,0,199,86.9,126.5,31,0,1,0,1,0,0,0,0,0,0,1,0
60800,62600,63999,11.04453653,3.206803244,11.01536152,100,102.2348243,97.12460064,-5.261513158,102.2348243,0,197,113.3,125.2,29,0,0,1,0,1,0,0,0,0,1,0,0
83000,83700,71200,11.3350062,4.63336884,11.32660793,80,85.06571087,99.16367981,14.21686747,85.06571087,1,199,86.9,126.5,31,0,0,1,1,0,0,0,0,0,0,1,0
54700,52200,44777.9,10.86285693,4.448984103,10.90963727,80,85.78141762,104.789272,18.13912249,85.78141762,1,172,86.3,109.3,18,0,1,0,1,0,0,0,0,0,0,1,0
94000,90400,83699.9,11.41201061,4.453882072,11.4510607,80,92.58838496,103.9823009,10.95755319,92.58838496,1,172,86.3,109.3,25,0,1,0,1,0,0,0,0,0,0,1,0
80500,78300,71520,11.26831565,4.105943698,11.29602489,80,91.34099617,102.8097063,11.1552795,91.34099617,1,199,86.9,126.5,26,0,1,0,0,0,1,0,0,0,0,1,0
102500,100000,94699.9999,11.51293546,4.109068958,11.53762783,80,94.6999999,102.5,7.609756195,94.6999999,1,169,84.7,107.4,32,0,0,1,0,0,1,0,0,0,0,1,0
26000,26600,24924.2,10.18870409,3.378951773,10.16589028,80,93.7,97.7443609,4.137692308,93.7,1,291,124.5,185,21,0,0,1,0,1,0,0,0,1,0,0,0
81000,76500,78700,11.24505909,4.430935839,11.30221678,100,102.875817,105.8823529,2.839506173,102.875817,0,170,82.9,108.1,28,1,0,0,0,0,1,0,0,0,0,1,0
101800,78500,81481.7,11.27086664,4.020339149,11.53077521,100,103.7983439,129.6815287,19.95903733,103.7983439,0,158,80.4,100.4,29,0,1,0,0,1,0,0,0,1,0,0,0
114000,101000,101789,11.5228857,4.448165437,11.6439625,80,100.7811881,112.8712871,10.71140351,100.7811881,1,158,80.4,100.4,29,0,0,1,1,0,0,0,0,1,0,0,0
87400,81600,78660,11.3095968,4.089499511,11.378262,80,96.39705882,107.1078431,10,96.39705882,1,158,80.4,100.4,28,1,0,0,0,1,0,0,0,1,0,0,0
48000,50700,42699,10.83370091,4.182508053,10.77897712,64,84.21893491,94.67455621,11.04375,84.21893491,2,148,85.8,94.1,37,0,1,0,0,0,1,0,0,0,0,1,0
53800,50000,47100,10.81979828,4.108904714,10.89304733,80,94.2,107.6,12.4535316,94.2,1,221,94.9,140.5,20,0,0,1,0,0,1,0,0,0,0,1,0
114500,100700,102004.47,11.51991101,4.109397365,11.64833884,100,101.2954022,113.7040715,10.91312664,101.2954022,0,170,82.9,108.1,6,0,0,1,0,0,1,0,0,0,0,1,0
67000,70000,56100,11.15626481,4.452950973,11.11246282,80,80.14285714,95.71428571,16.26865672,80.14285714,1,91,115.1,57.8,20,0,0,1,1,0,0,0,1,0,0,0,0
29000,30500,28201.7,10.32551475,3.33220451,10.27508559,80,92.46459016,95.08196721,2.752758621,92.46459016,1,287,100.1,182.4,37,0,0,1,0,1,0,0,0,0,0,1,0
103500,100000,97000,11.51293546,4.751950917,11.54733655,80,97,103.5,6.280193237,97,1,287,100.1,182.4,26,0,0,1,1,0,0,0,0,0,0,1,0
79500,80200,76300,11.29229126,4.108247467,11.28352488,80,95.13715711,99.12718204,4.025157233,95.13715711,1,221,94.9,140.5,11,1,0,0,0,0,1,0,0,0,0,1,0
61800,68000,56173,11.12727769,4.453882072,11.03167482,80,82.60735294,90.88235294,9.105177994,82.60735294,1,116,102.7,73.7,28,0,1,0,1,0,0,0,1,0,0,0,0
44900,53700,43342.2,10.8911869,4.10660246,10.71221535,80,80.71173184,83.61266294,3.469487751,80.71173184,1,287,100.1,182.4,26,0,0,1,0,0,1,0,0,0,0,1,0
80000,108000,90001,11.58989577,4.205885937,11.28979441,80,83.33425926,74.07407407,-12.50125,83.33425926,1,69,89,43.9,54,0,1,0,0,0,1,0,0,0,1,0,0
85500,92000,79020,11.42955473,4.753331537,11.35628335,80,85.89130435,92.93478261,7.578947368,85.89130435,1,170,82.9,108.1,25,0,0,1,1,0,0,0,0,0,0,1,0
33800,41000,36777.9,10.62135174,4.358246106,10.42824567,80,89.70219512,82.43902439,-8.81035503,89.70219512,1,48,87.4,30.5,21,0,0,1,0,0,1,0,1,0,0,0,0
31000,38200,31990,10.55061697,3.911222685,10.34177474,64,83.7434555,81.15183246,-3.193548387,83.7434555,2,145,124.3,92.2,37,0,0,1,0,1,0,0,1,0,0,0,0
110000,98000,96899,11.49273296,4.451890793,11.60824474,80,98.87653061,112.244898,11.91,98.87653061,1,170,82.9,108.1,18,0,0,1,1,0,0,0,0,0,0,1,0
49000,54000,43370,10.89675784,3.81815179,10.79959599,80,80.31481481,90.74074074,11.48979592,80.31481481,1,287,100.1,182.4,33,0,0,1,0,1,0,0,0,0,0,1,0
68500,74000,62489.9,11.21183389,4.453905338,11.13460362,80,84.44581081,92.56756757,8.773868613,84.44581081,1,184,99.3,117,19,0,0,1,1,0,0,0,0,0,0,1,0
205000,179000,192223,12.09514667,4.110053856,12.23077014,100,107.3871508,114.5251397,6.232682927,107.3871508,0,242,79.6,153.8,17,1,0,0,0,0,1,0,0,1,0,0,0
174500,207000,206400,12.2404789,5.143533153,12.06968575,80,99.71014493,84.29951691,-18.28080229,99.71014493,1,242,79.6,153.8,41,0,0,1,0,0,0,1,0,1,0,0,0
184000,196000,210100,12.18587504,4.826552187,12.12269647,100,107.1938776,93.87755102,-14.18478261,107.1938776,0,220,93.8,139.8,22,1,0,0,1,0,0,0,0,0,0,1,0
58000,59300,54000,10.99038145,4.752209929,10.96821553,80,91.0623946,97.80775717,6.896551724,91.0623946,1,48,87.4,30.5,25,0,0,1,1,0,0,0,1,0,0,0,0
50300,52900,44021.1111,10.87617752,4.45423101,10.82578024,80,83.21571096,95.08506616,12.48288052,83.21571096,1,48,87.4,30.5,25,0,1,0,1,0,0,0,1,0,0,0,0
70000,76000,70399.9,11.23850178,4.453998398,11.15626481,80,92.63144737,92.10526316,-0.571285714,92.63144737,1,199,86.9,126.5,21,0,0,1,1,0,0,0,0,0,0,1,0
42000,41700,41850,10.63828039,3.516013056,10.64544871,80,100.3597122,100.7194245,0.357142857,100.3597122,1,291,124.5,185,26,1,0,0,0,1,0,0,0,1,0,0,0
199000,401000,411700,12.9017192,4.929858984,12.20106513,100,102.6683292,49.62593516,-106.8844221,102.6683292,1,291,124.5,185,41,0,1,0,0,0,0,1,0,1,0,0,0
210000,197000,205210,12.19096408,4.40366581,12.25486757,100,104.1675127,106.5989848,2.280952381,104.1675127,0,291,124.5,185,31,0,1,0,0,0,1,0,0,1,0,0,0
199000,195000,252600,12.18075997,4.113002744,12.20106513,100,129.5384615,102.0512821,-26.93467337,129.5384615,0,291,124.5,185,42,0,0,1,0,0,1,0,0,1,0,0,0
149900,149000,125126.7999,11.9117083,4.454114711,11.91773036,80,83.97771805,100.6040268,16.52648439,83.97771805,1,291,124.5,185,22,0,1,0,1,0,0,0,0,1,0,0,0
277000,267000,268101,12.49500768,4.750049447,12.5317764,100,100.4123596,103.7453184,3.212635379,100.4123596,0,291,124.5,185,26,0,1,0,1,0,0,0,0,1,0,0,0
13200,13200,9000,9.488047863,2.712042222,9.488047863,64,68.18181818,100,31.81818182,68.18181818,2,94,76,59.8,12,0,1,0,0,1,0,0,1,0,0,0,0
98000,85300,71222.22,11.35394146,4.454114711,11.49273296,80,83.49615475,114.8886284,27.32426531,83.49615475,1,184,99.3,117,18,1,0,0,1,0,0,0,0,0,0,1,0
142800,138000,121220,11.83501621,4.911772143,11.86920733,80,87.84057971,103.4782609,15.11204482,87.84057971,1,199,86.9,126.5,32,1,0,0,1,0,0,0,0,0,0,1,0
74500,63300,65249.9999,11.05565641,4.103799721,11.21856783,100,103.0805686,117.6935229,12.41610752,103.0805686,0,184,99.3,117,26,1,0,0,0,0,1,0,0,0,0,1,0
67000,101000,85555.5,11.5228857,4.750395438,11.11246282,80,84.70841584,66.33663366,-27.69477612,84.70841584,1,169,84.7,107.4,31,1,0,0,1,0,0,0,0,0,0,1,0
80000,72300,73150,11.18859324,4.111365547,11.28979441,100,101.175657,110.6500692,8.5625,101.175657,0,169,84.7,107.4,38,0,1,0,0,0,1,0,0,0,0,1,0
80500,75100,76543,11.22658915,4.103964806,11.29602489,80,101.9214381,107.1904128,4.91552795,101.9214381,1,94,76,59.8,21,1,0,0,0,0,1,0,1,0,0,0,0
72000,69900,62987.99,11.15483523,4.453998398,11.18443529,80,90.11157368,103.0042918,12.51668056,90.11157368,1,184,99.3,117,14,0,0,1,1,0,0,0,0,0,0,1,0
60000,60200,54324,11.00544424,3.703768067,11.00211651,80,90.23920266,99.66777409,9.46,90.23920266,1,199,86.9,126.5,33,0,0,1,0,1,0,0,0,0,0,1,0
44400,44800,41000,10.70998574,4.099995234,10.70101727,80,91.51785714,99.10714286,7.657657658,91.51785714,1,48,87.4,30.5,21,0,1,0,0,0,1,0,1,0,0,0,0
93000,90800,85800,11.41642558,4.445588116,11.44036552,80,94.49339207,102.4229075,7.741935484,94.49339207,1,172,86.3,109.3,25,1,0,0,1,0,0,0,0,0,0,1,0
12400,12600,10080,9.441531455,2.888091382,9.425532394,80,80,98.41269841,18.70967742,80,1,218,73,138.6,13,0,0,1,0,1,0,0,0,1,0,0,0
127500,116700,106780,11.66737039,4.454114711,11.75587949,80,91.49957155,109.2544987,16.25098039,91.49957155,1,242,79.6,153.8,17,0,1,0,1,0,0,0,0,1,0,0,0
270000,210000,231999.3,12.25486757,4.453998398,12.50618094,100,110.4758571,128.5714286,14.07433333,110.4758571,0,242,79.6,153.8,17,0,1,0,1,0,0,0,0,1,0,0,0
65000,67800,61700,11.12433222,4.453998398,11.08215793,80,91.00294985,95.87020649,5.076923077,91.00294985,1,94,76,59.8,17,0,0,1,1,0,0,0,1,0,0,0,0
50000,48200,44656,10.78313505,4.319619175,10.81979828,80,92.6473029,103.7344398,10.688,92.6473029,1,199,86.9,126.5,37,0,0,1,0,0,1,0,0,0,0,1,0
64500,65000,55699.9,11.08215793,4.739963282,11.07443601,80,85.69215385,99.23076923,13.64356589,85.69215385,1,184,99.3,117,27,0,0,1,1,0,0,0,0,0,0,1,0
132000,136000,111111.5,11.82041752,4.749287846,11.79056478,80,81.69963235,97.05882353,15.82462121,81.69963235,1,169,84.7,107.4,22,1,0,0,1,0,0,0,0,0,0,1,0
40000,42300,33840,10.65256601,3.738621546,10.59665973,80,80,94.56264775,15.4,80,1,94,76,59.8,41,0,0,1,0,1,0,0,1,0,0,0,0
81000,80500,71200,11.29602489,4.451086171,11.30221678,80,88.44720497,100.621118,12.09876543,88.44720497,1,94,76,59.8,21,1,0,0,1,0,0,0,1,0,0,0,0
37800,43000,35400,10.66897865,3.394508394,10.54009084,80,82.3255814,87.90697674,6.349206349,82.3255814,1,36,108.5,22.9,59,0,1,0,0,1,0,0,1,0,0,0,0
40000,45000,39299,10.71443999,4.110217911,10.59665973,80,87.33111111,88.88888889,1.7525,87.33111111,1,48,87.4,30.5,27,0,0,1,0,0,1,0,1,0,0,0,0
83000,87000,85012,11.37367489,4.452601587,11.32660793,80,97.71494253,95.40229885,-2.424096386,97.71494253,1,199,86.9,126.5,35,0,1,0,1,0,0,0,0,0,0,1,0
148500,138000,136675,11.83501621,4.454040272,11.90834697,80,99.03985507,107.6086957,7.962962963,99.03985507,1,169,84.7,107.4,9,0,0,1,1,0,0,0,0,0,0,1,0
156500,150000,140410,11.91839724,4.753331537,11.96081768,80,93.60666667,104.3333333,10.28115016,93.60666667,1,169,84.7,107.4,21,0,0,1,1,0,0,0,0,0,0,1,0
125000,120000,112610,11.69525536,4.75272775,11.73607702,80,93.84166667,104.1666667,9.912,93.84166667,1,62,97,39.4,17,0,0,1,1,0,0,0,0,0,0,0,1
228000,190000,170101,12.15478461,4.452437334,12.33710529,80,89.52684211,120,25.39429825,89.52684211,1,36,108.5,22.9,8,0,1,0,1,0,0,0,1,0,0,0,0
282000,307000,301030,12.63460628,5.225854195,12.5496659,80,98.05537459,91.85667752,-6.74822695,98.05537459,1,197,113.3,125.2,22,0,0,1,0,0,0,1,0,0,1,0,0
140000,114800,128100,11.65095547,4.453649378,11.84940484,100,111.5853659,121.9512195,8.5,111.5853659,0,172,86.3,109.3,4,0,1,0,1,0,0,0,0,0,0,1,0
87500,92000,71799,11.42955473,4.448633328,11.3794055,64,78.0423913,95.10869565,17.944,78.0423913,2,136,87.2,86.4,16,0,1,0,1,0,0,0,1,0,0,0,0
90000,85000,82800,11.3504183,4.450817819,11.40757606,80,97.41176471,105.8823529,8,97.41176471,1,48,87.4,30.5,11,0,0,1,1,0,0,0,1,0,0,0,0
160000,150000,146580,11.91839724,4.728360797,11.98293534,80,97.72,106.6666667,8.3875,97.72,1,218,73,138.6,17,0,1,0,1,0,0,0,0,1,0,0,0
120000,130000,131000.01,11.77529742,4.450899499,11.69525536,100,100.7692385,92.30769231,-9.166675,100.7692385,0,242,79.6,153.8,41,0,0,1,1,0,0,0,0,1,0,0,0
210000,175000,200222.2229,12.07254697,4.43153083,12.25486757,100,114.4126988,120,4.656084333,114.4126988,0,242,79.6,153.8,37,0,0,1,0,0,1,0,0,1,0,0,0
449955,341000,395521.2,12.73964069,4.928267664,13.01690508,100,115.9886217,131.9516129,12.09760976,115.9886217,0,291,124.5,185,42,0,0,1,0,0,0,1,0,1,0,0,0
94500,90300,91300,11.41090381,4.453533011,11.4563657,100,101.1074197,104.6511628,3.386243386,101.1074197,0,221,94.9,140.5,6,0,0,1,1,0,0,0,0,0,0,1,0
50800,53000,45788,10.87806606,3.927305629,10.83567132,80,86.39245283,95.8490566,9.866141732,86.39245283,1,116,102.7,73.7,29,0,0,1,0,1,0,0,1,0,0,0,0
66700,59100,61032.9999,10.98700312,4.23598879,11.10797522,100,103.2707274,112.8595601,8.496252024,103.2707274,0,221,94.9,140.5,27,0,0,1,0,0,1,0,0,0,0,1,0
75000,66900,68250,11.11096919,4.105531752,11.22525673,100,102.0179372,112.1076233,9,102.0179372,0,221,94.9,140.5,20,0,0,1,0,0,1,0,0,0,0,1,0
149000,139000,128100,11.84223641,4.633466055,11.9117083,80,92.15827338,107.1942446,14.02684564,92.15827338,1,199,86.9,126.5,20,0,0,1,1,0,0,0,0,0,0,1,0
65000,71000,63100,11.17044924,3.983388793,11.08215793,80,88.87323944,91.54929577,2.923076923,88.87323944,1,170,82.9,108.1,5,0,0,1,0,1,0,0,0,0,0,1,0
94000,96100,83608.8,11.473155,4.633928668,11.4510607,80,87.00187305,97.81477627,11.05446809,87.00187305,1,145,124.3,92.2,21,0,1,0,1,0,0,0,1,0,0,0,0
55000,56600,48600,10.94378193,4.453998398,10.91510665,80,85.86572438,97.17314488,11.63636364,85.86572438,1,145,124.3,92.2,31,0,0,1,1,0,0,0,1,0,0,0,0
160000,120500,145221,11.69941333,4.106931678,11.98293534,100,120.5153527,132.780083,9.236875,120.5153527,0,291,124.5,185,31,0,1,0,0,0,1,0,0,1,0,0,0
138800,132000,112534,11.79056478,4.839451482,11.84079653,64,85.2530303,105.1515152,18.92363112,85.2530303,2,169,84.7,107.4,35,0,1,0,1,0,0,0,0,0,0,1,0
71800,64900,52600,11.08061831,4.45423101,11.18165368,80,81.04776579,110.6317411,26.74094708,81.04776579,1,116,102.7,73.7,26,0,1,0,1,0,0,0,1,0,0,0,0
350000,318000,358990,12.66980981,4.45432404,12.76569129,100,112.8899371,110.0628931,-2.568571429,112.8899371,0,197,113.3,125.2,16,1,0,0,1,0,0,0,0,0,1,0,0
40800,51800,39778.0958,10.85516473,3.93064847,10.61646187,64,76.79169073,78.76447876,2.504667157,76.79169073,2,287,100.1,182.4,36,0,0,1,0,1,0,0,0,0,0,1,0
77800,84000,70369,11.33858398,4.451785879,11.26190956,80,83.77261905,92.61904762,9.551413882,83.77261905,1,145,124.3,92.2,24,1,0,0,1,0,0,0,1,0,0,0,0
56000,59600,54875.9999,10.99542763,3.942940108,10.93312483,80,92.07382534,93.95973154,2.007143036,92.07382534,1,94,76,59.8,32,0,0,1,0,1,0,0,1,0,0,0,0
350000,433000,435699.9,12.97849532,5.015821821,12.76569129,100,100.6235335,80.83140878,-24.48568571,100.6235335,0,291,124.5,185,17,1,0,0,0,0,0,1,0,1,0,0,0
41000,51200,60000,10.84351434,4.452950973,10.62135174,100,117.1875,80.078125,-46.34146341,117.1875,0,94,76,59.8,20,0,1,0,1,0,0,0,1,0,0,0,0
73700,72900,70741,11.19685764,4.110709916,11.20777165,80,97.03840878,101.0973937,4.014925373,97.03840878,1,94,76,59.8,20,1,0,0,0,0,1,0,1,0,0,0,0
208000,198000,166012.25,12.19602736,5.185260644,12.24529817,80,83.84457071,105.0505051,20.18641827,83.84457071,1,69,89,43.9,51,0,1,0,0,0,0,1,0,0,1,0,0
120000,119000,96530,11.68688718,5.304249735,11.69525536,80,81.11764706,100.8403361,19.55833333,81.11764706,1,36,108.5,22.9,16,0,1,0,0,0,0,1,1,0,0,0,0
154000,176000,179000,12.07824496,4.721070562,11.94471437,100,101.7045455,87.5,-16.23376623,101.7045455,0,158,80.4,100.4,6,0,0,1,1,0,0,0,0,1,0,0,0
60000,63200,55529,11.0540754,4.433313679,11.00211651,80,87.86234177,94.93670886,7.451666667,87.86234177,1,94,76,59.8,25,1,0,0,0,0,1,0,1,0,0,0,0
85000,95700,83015.999,11.46898403,4.454114711,11.3504183,80,86.74608046,88.81922675,2.334118824,86.74608046,1,169,84.7,107.4,28,0,1,0,1,0,0,0,0,0,0,1,0
81700,80000,81650,11.28979441,4.449136067,11.31082152,100,102.0625,102.125,0.06119951,102.0625,0,158,80.4,100.4,20,0,1,0,1,0,0,0,0,1,0,0,0
120000,108300,107777.7777,11.59266967,4.794715588,11.69525536,80,99.51780028,110.8033241,10.18518525,99.51780028,1,221,94.9,140.5,15,0,0,1,1,0,0,0,0,0,0,1,0
49000,48100,43719,10.78105825,3.81815179,10.79959599,64,90.89189189,101.8711019,10.77755102,90.89189189,2,287,100.1,182.4,33,0,1,0,0,1,0,0,0,0,0,1,0
65000,62700,57513,11.04613268,4.108247467,11.08215793,80,91.72727273,103.6682616,11.51846154,91.72727273,1,170,82.9,108.1,26,0,0,1,0,0,1,0,0,0,0,1,0
52800,56900,47810,10.94906819,4.450094078,10.87428541,80,84.02460457,92.7943761,9.450757576,84.02460457,1,145,124.3,92.2,34,0,0,1,1,0,0,0,1,0,0,0,0
54000,43700,40150.03,10.68512626,4.039008017,10.89675784,80,91.87649886,123.5697941,25.64809259,91.87649886,1,287,100.1,182.4,23,0,0,1,0,1,0,0,0,0,0,1,0
78000,83700,79205.1,11.3350062,4.386392092,11.26447693,80,94.6297491,93.18996416,-1.545,94.6297491,1,170,82.9,108.1,22,1,0,0,0,0,1,0,0,0,0,1,0
72000,78700,63003,11.27341114,4.424726864,11.18443529,80,80.05463787,91.4866582,12.49583333,80.05463787,1,170,82.9,108.1,25,1,0,0,0,0,1,0,0,0,0,1,0
9200,12900,8256,9.465060107,2.924773185,9.127067453,64,64,71.31782946,10.26086957,64,2,170,82.9,108.1,13,0,0,1,0,1,0,0,0,0,0,1,0
49000,54600,47147.2,10.90780748,3.744787086,10.79959599,64,86.35018315,89.74358974,3.78122449,86.35018315,2,287,100.1,182.4,37,0,0,1,0,1,0,0,0,0,0,1,0
9200,13200,8575,9.488047863,2.924773185,9.127067453,64,64.96212121,69.6969697,6.793478261,64.96212121,2,170,82.9,108.1,13,0,0,1,0,1,0,0,0,0,0,1,0
29190,28300,22640,10.25065242,3.433341835,10.28161572,51.2,80,103.1448763,22.4391915,80,3,184,99.3,117,5,0,0,1,0,1,0,0,0,0,0,1,0
31700,28000,22400,10.2399955,3.394843908,10.36410351,51.2,80,113.2142857,29.33753943,80,3,184,99.3,117,5,0,0,1,0,1,0,0,0,0,0,1,0
29190,29200,23360,10.28195823,3.433341835,10.28161572,51.2,80,99.96575342,19.97259335,80,3,184,99.3,117,5,0,0,1,0,1,0,0,0,0,0,1,0
71500,69200,56769.95,11.14477059,4.852420813,11.17746671,80,82.0375,103.3236994,20.60146853,82.0375,1,184,99.3,117,27,0,0,1,1,0,0,0,0,0,0,1,0
74000,84400,68310,11.34333453,3.921973336,11.21183389,51.2,80.93601896,87.67772512,7.689189189,80.93601896,3,199,86.9,126.5,33,0,1,0,0,1,0,0,0,0,0,1,0
102000,101000,105328,11.5228857,4.110595137,11.5327379,100,104.2851485,100.990099,-3.262745098,104.2851485,0,218,73,138.6,18,1,0,0,0,0,1,0,0,1,0,0,0
204000,163000,172011,12.00151161,4.443192287,12.22588017,100,105.5282209,125.1533742,15.68088235,105.5282209,0,218,73,138.6,6,0,0,1,1,0,0,0,0,1,0,0,0
155000,128000,128226.21,11.75979336,4.453998398,11.95118685,100,100.1767266,121.09375,17.2734129,100.1767266,0,83,78,52.8,35,0,1,0,1,0,0,0,0,0,1,0,0
119000,98400,98777,11.49680625,4.110217911,11.68688718,100,100.3831301,120.9349593,16.99411765,100.3831301,0,242,79.6,153.8,18,0,1,0,0,0,1,0,0,1,0,0,0
170000,141500,156700,11.86006206,4.533459338,12.0435596,100,110.7420495,120.1413428,7.823529412,110.7420495,0,177,75.2,112.5,11,0,0,1,1,0,0,0,0,1,0,0,0
200000,204000,195328.8,12.22588017,4.800819203,12.20607765,80,95.74941176,98.03921569,2.3356,95.74941176,1,242,79.6,153.8,12,1,0,0,1,0,0,0,0,1,0,0,0
197000,214000,139699.9,12.27373597,4.629374875,12.19096408,64,65.2803271,92.05607477,29.08634518,65.2803271,2,177,75.2,112.5,11,1,0,0,1,0,0,0,0,1,0,0,0
57500,55100,54660.4,10.91692314,4.453649378,10.95955762,80,99.20217786,104.3557169,4.938434783,99.20217786,1,145,124.3,92.2,30,0,0,1,1,0,0,0,1,0,0,0,0
83800,85400,77777.7,11.35511309,4.750654853,11.33620022,80,91.07459016,98.1264637,7.186515513,91.07459016,1,221,94.9,140.5,26,0,0,1,1,0,0,0,0,0,0,1,0
54500,52000,47416,10.85901823,4.106931678,10.90597433,80,91.18461538,104.8076923,12.99816514,91.18461538,1,116,102.7,73.7,29,0,0,1,0,0,1,0,1,0,0,0,0
48500,49300,46650,10.80569964,3.950666629,10.7893397,80,94.62474645,98.37728195,3.81443299,94.62474645,1,287,100.1,182.4,36,0,1,0,0,1,0,0,0,0,0,1,0
54000,54000,50316,10.89675784,4.109233175,10.89675784,80,93.17777778,100,6.822222222,93.17777778,1,287,100.1,182.4,26,0,0,1,0,0,1,0,0,0,0,1,0
74000,75200,69936.1,11.22791981,4.452834525,11.21183389,80,93.00013298,98.40425532,5.491756757,93.00013298,1,221,94.9,140.5,27,1,0,0,1,0,0,0,0,0,0,1,0
72500,73500,59273,11.20505429,4.45213555,11.19135563,80,80.64353741,98.63945578,18.24413793,80.64353741,1,287,100.1,182.4,16,0,0,1,1,0,0,0,0,0,0,1,0
33800,40200,28821,10.60164715,3.679838709,10.42824567,64,71.69402985,84.07960199,14.73076923,71.69402985,2,287,100.1,182.4,33,0,0,1,0,1,0,0,0,0,0,1,0
38800,46900,35400.9,10.75579428,3.744787086,10.5662013,64,75.48166311,82.72921109,8.76056701,75.48166311,2,145,124.3,92.2,34,0,0,1,0,1,0,0,1,0,0,0,0
87000,85500,80370,11.35628335,4.453998398,11.37367489,80,94,101.754386,7.620689655,94,1,91,115.1,57.8,15,0,1,0,1,0,0,0,1,0,0,0,0
78000,77200,72750.15,11.25416769,4.450234198,11.26447693,80,94.2359456,101.0362694,6.730576923,94.2359456,1,221,94.9,140.5,22,1,0,0,1,0,0,0,0,0,0,1,0
73000,69800,69800,11.15340362,4.453882072,11.19822842,100,100,104.5845272,4.383561644,100,0,188,61.8,146.3,22,0,1,0,1,0,0,0,0,1,0,0,0
160000,141100,156133,11.85723122,4.452950973,11.98293534,100,110.654146,113.3947555,2.416875,110.654146,0,157,52.5,122.2,9,0,0,1,1,0,0,0,0,1,0,0,0
197000,179200,175689.9,12.09626336,4.629374875,12.19096408,80,98.04123884,109.9330357,10.81730964,98.04123884,1,130,55.2,101.2,11,0,0,1,1,0,0,0,0,1,0,0,0
90000,83500,84836,11.33261389,4.38340069,11.40757606,80,101.6,107.7844311,5.737777778,101.6,1,44,68.8,34.2,32,0,1,0,0,0,1,0,0,0,0,0,1
150000,149500,143300.6035,11.91505836,4.453882072,11.91839724,80,95.85324649,100.3344482,4.466264333,95.85324649,1,44,68.8,34.2,14,0,0,1,1,0,0,0,0,0,0,0,1
530000,462000,541000,13.04332233,5.442742333,13.18063417,100,117.0995671,114.7186147,-2.075471698,117.0995671,0,213,91.2,165.8,24,0,0,1,0,0,0,1,0,1,0,0,0
156000,166000,143000.09,12.01974909,4.907124918,11.9576177,80,86.14463253,93.97590361,8.333275641,86.14463253,1,138,69.1,107.4,32,0,0,1,1,0,0,0,0,0,0,1,0
68800,68500,62301.101,11.13460362,4.078045789,11.13897356,80,90.95051241,100.4379562,9.446074128,90.95051241,1,138,74.5,107.4,18,0,1,0,0,1,0,0,0,0,0,1,0
76500,76400,69785,11.24375106,4.313212319,11.24505909,80,91.34162304,100.1308901,8.777777778,91.34162304,1,138,74.5,107.4,39,0,0,1,0,0,1,0,0,0,0,1,0
228000,175000,191126,12.07254697,4.452437334,12.33710529,80,109.2148571,130.2857143,16.17280702,109.2148571,1,29,87.4,22.6,8,0,1,0,1,0,0,0,1,0,0,0,0
65000,63300,49942,11.05565641,4.45190245,11.08215793,64,78.89731438,102.685624,23.16615385,78.89731438,2,87,70.4,67.7,33,1,0,0,1,0,0,0,1,0,0,0,0
153000,184000,145777,12.12269647,4.749443675,11.93819974,64,79.22663043,83.15217391,4.720915033,79.22663043,2,160,92,124.5,27,0,1,0,1,0,0,0,0,0,1,0,0
91000,87100,85653,11.37482364,4.452834525,11.41862577,80,98.33869116,104.4776119,5.875824176,98.33869116,1,87,70.4,67.7,25,0,0,1,1,0,0,0,1,0,0,0,0
40000,40300,33999.9999,10.60413156,3.738621546,10.59665973,80,84.36724541,99.25558313,15.00000025,84.36724541,1,87,70.4,67.7,41,0,0,1,0,1,0,0,1,0,0,0,0
